WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
04,KUJAWSKO-POMORSKIE,CECYLIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ELŻBIETA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ESTERA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,HALINA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,IRMINA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,IZA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,KLEMENTYNA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,KONSTANCJA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,LIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,LIZA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MAGDA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MAJKA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MARCJANNA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MELISA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,NAOMI,KOBIETA,3
04,KUJAWSKO-POMORSKIE,STELLA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,VIKTORIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ZUZA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ALISA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ANETA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,BEATA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,CAMILLA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,DAGNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,DOBRAWA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ELIANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EMILIIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EMILY,KOBIETA,2
04,KUJAWSKO-POMORSKIE,FAUSTYNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,FELICJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,FRANCISZKA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,HANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,HANNAH,KOBIETA,2
04,KUJAWSKO-POMORSKIE,HIACYNTA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ILONA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,JANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,JASMINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,JÓZEFINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KAMELIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KATIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KIRA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LARISSA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LARYSA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LEILA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LILLY,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LIVIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LUCY,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MARIETTA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MARLENA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MICHELLE,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MILA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MIRIAM,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NASTIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,POLINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SOLOMIIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,TAMARA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,WALERIA,KOBIETA,2
06,LUBELSKIE,ZUZANNA,KOBIETA,489
06,LUBELSKIE,HANNA,KOBIETA,380
06,LUBELSKIE,JULIA,KOBIETA,378
06,LUBELSKIE,MAJA,KOBIETA,368
06,LUBELSKIE,ZOFIA,KOBIETA,343
06,LUBELSKIE,LENA,KOBIETA,332
06,LUBELSKIE,ALICJA,KOBIETA,328
06,LUBELSKIE,ALEKSANDRA,KOBIETA,245
06,LUBELSKIE,MARIA,KOBIETA,242
06,LUBELSKIE,OLIWIA,KOBIETA,241
06,LUBELSKIE,AMELIA,KOBIETA,226
06,LUBELSKIE,WIKTORIA,KOBIETA,217
06,LUBELSKIE,MARCELINA,KOBIETA,202
06,LUBELSKIE,NATALIA,KOBIETA,200
06,LUBELSKIE,LAURA,KOBIETA,184
06,LUBELSKIE,EMILIA,KOBIETA,174
06,LUBELSKIE,IGA,KOBIETA,171
06,LUBELSKIE,ANTONINA,KOBIETA,161
06,LUBELSKIE,MICHALINA,KOBIETA,160
06,LUBELSKIE,POLA,KOBIETA,160
06,LUBELSKIE,KORNELIA,KOBIETA,152
06,LUBELSKIE,NIKOLA,KOBIETA,140
06,LUBELSKIE,KLARA,KOBIETA,131
06,LUBELSKIE,GABRIELA,KOBIETA,127
06,LUBELSKIE,HELENA,KOBIETA,127
06,LUBELSKIE,LILIANA,KOBIETA,120
06,LUBELSKIE,ANNA,KOBIETA,118
06,LUBELSKIE,ŁUCJA,KOBIETA,117
06,LUBELSKIE,JAGODA,KOBIETA,104
06,LUBELSKIE,KAJA,KOBIETA,93
06,LUBELSKIE,MARTYNA,KOBIETA,90
06,LUBELSKIE,MILENA,KOBIETA,86
06,LUBELSKIE,NELA,KOBIETA,82
06,LUBELSKIE,KAROLINA,KOBIETA,79
06,LUBELSKIE,NADIA,KOBIETA,76
06,LUBELSKIE,WERONIKA,KOBIETA,73
06,LUBELSKIE,ANASTAZJA,KOBIETA,71
06,LUBELSKIE,MAGDALENA,KOBIETA,69
06,LUBELSKIE,BLANKA,KOBIETA,66
06,LUBELSKIE,ANIELA,KOBIETA,64
06,LUBELSKIE,NINA,KOBIETA,64
06,LUBELSKIE,KINGA,KOBIETA,58
06,LUBELSKIE,BARBARA,KOBIETA,53
06,LUBELSKIE,RÓŻA,KOBIETA,51
06,LUBELSKIE,PAULINA,KOBIETA,48
06,LUBELSKIE,AGATA,KOBIETA,46
06,LUBELSKIE,IZABELA,KOBIETA,46
06,LUBELSKIE,JOANNA,KOBIETA,44
06,LUBELSKIE,ADRIANNA,KOBIETA,40
06,LUBELSKIE,KATARZYNA,KOBIETA,40
06,LUBELSKIE,EWA,KOBIETA,39
06,LUBELSKIE,KLAUDIA,KOBIETA,38
06,LUBELSKIE,LILIANNA,KOBIETA,37
06,LUBELSKIE,LIDIA,KOBIETA,36
06,LUBELSKIE,SARA,KOBIETA,36
06,LUBELSKIE,MAŁGORZATA,KOBIETA,35
06,LUBELSKIE,PATRYCJA,KOBIETA,34
06,LUBELSKIE,ELIZA,KOBIETA,31
06,LUBELSKIE,MELANIA,KOBIETA,31
06,LUBELSKIE,MALWINA,KOBIETA,30
06,LUBELSKIE,DOMINIKA,KOBIETA,29
06,LUBELSKIE,AURELIA,KOBIETA,27
06,LUBELSKIE,DARIA,KOBIETA,26
06,LUBELSKIE,MIA,KOBIETA,26
06,LUBELSKIE,ROZALIA,KOBIETA,26
06,LUBELSKIE,KAMILA,KOBIETA,24
06,LUBELSKIE,KALINA,KOBIETA,23
06,LUBELSKIE,DAGMARA,KOBIETA,22
06,LUBELSKIE,MATYLDA,KOBIETA,22
06,LUBELSKIE,ELENA,KOBIETA,20
06,LUBELSKIE,DOROTA,KOBIETA,19
06,LUBELSKIE,LIWIA,KOBIETA,19
06,LUBELSKIE,ADA,KOBIETA,18
06,LUBELSKIE,GAJA,KOBIETA,18
06,LUBELSKIE,MARIANNA,KOBIETA,18
06,LUBELSKIE,OLGA,KOBIETA,18
06,LUBELSKIE,URSZULA,KOBIETA,18
06,LUBELSKIE,DIANA,KOBIETA,17
06,LUBELSKIE,ROKSANA,KOBIETA,17
06,LUBELSKIE,SANDRA,KOBIETA,17
06,LUBELSKIE,MARTA,KOBIETA,16
06,LUBELSKIE,AGNIESZKA,KOBIETA,14
06,LUBELSKIE,APOLONIA,KOBIETA,14
06,LUBELSKIE,MARIKA,KOBIETA,13
06,LUBELSKIE,JULITA,KOBIETA,12
06,LUBELSKIE,OLIVIA,KOBIETA,12
06,LUBELSKIE,ELŻBIETA,KOBIETA,11
06,LUBELSKIE,IDA,KOBIETA,11
06,LUBELSKIE,INGA,KOBIETA,11
06,LUBELSKIE,KARINA,KOBIETA,11
06,LUBELSKIE,ADELA,KOBIETA,10
06,LUBELSKIE,CELINA,KOBIETA,9
06,LUBELSKIE,LILIA,KOBIETA,9
06,LUBELSKIE,LUIZA,KOBIETA,9
06,LUBELSKIE,NEL,KOBIETA,9
06,LUBELSKIE,ZOJA,KOBIETA,9
06,LUBELSKIE,EWELINA,KOBIETA,8
06,LUBELSKIE,JUSTYNA,KOBIETA,8
06,LUBELSKIE,RITA,KOBIETA,8
06,LUBELSKIE,TOLA,KOBIETA,8
06,LUBELSKIE,AMANDA,KOBIETA,7
06,LUBELSKIE,BIANKA,KOBIETA,7
06,LUBELSKIE,EMMA,KOBIETA,7
06,LUBELSKIE,MONIKA,KOBIETA,7
06,LUBELSKIE,SOFIA,KOBIETA,7
06,LUBELSKIE,ALINA,KOBIETA,6
06,LUBELSKIE,ANITA,KOBIETA,6
06,LUBELSKIE,FELICJA,KOBIETA,6
06,LUBELSKIE,IRMINA,KOBIETA,6
06,LUBELSKIE,JOWITA,KOBIETA,6
06,LUBELSKIE,JUDYTA,KOBIETA,6
06,LUBELSKIE,LEA,KOBIETA,6
06,LUBELSKIE,NICOLA,KOBIETA,6
06,LUBELSKIE,PAULA,KOBIETA,6
06,LUBELSKIE,STEFANIA,KOBIETA,6
06,LUBELSKIE,SYLWIA,KOBIETA,6
06,LUBELSKIE,WANDA,KOBIETA,6
06,LUBELSKIE,ANDŻELIKA,KOBIETA,5
06,LUBELSKIE,BEATA,KOBIETA,5
06,LUBELSKIE,HONORATA,KOBIETA,5
06,LUBELSKIE,IZABELLA,KOBIETA,5
06,LUBELSKIE,JADWIGA,KOBIETA,5
06,LUBELSKIE,LIVIA,KOBIETA,5
06,LUBELSKIE,MAYA,KOBIETA,5
06,LUBELSKIE,MELISA,KOBIETA,5
06,LUBELSKIE,OTYLIA,KOBIETA,5
06,LUBELSKIE,SABINA,KOBIETA,5
06,LUBELSKIE,ESTERA,KOBIETA,4
06,LUBELSKIE,FLORENTYNA,KOBIETA,4
06,LUBELSKIE,FRANCISZKA,KOBIETA,4
06,LUBELSKIE,JAGNA,KOBIETA,4
06,LUBELSKIE,JANA,KOBIETA,4
06,LUBELSKIE,JANINA,KOBIETA,4
06,LUBELSKIE,KRYSTYNA,KOBIETA,4
06,LUBELSKIE,MARLENA,KOBIETA,4
06,LUBELSKIE,MILA,KOBIETA,4
06,LUBELSKIE,VICTORIA,KOBIETA,4
06,LUBELSKIE,ADRIANA,KOBIETA,3
06,LUBELSKIE,ANGELIKA,KOBIETA,3
06,LUBELSKIE,ARIANA,KOBIETA,3
06,LUBELSKIE,DANUTA,KOBIETA,3
06,LUBELSKIE,EDYTA,KOBIETA,3
06,LUBELSKIE,FAUSTYNA,KOBIETA,3
06,LUBELSKIE,HANA,KOBIETA,3
06,LUBELSKIE,ILONA,KOBIETA,3
06,LUBELSKIE,INES,KOBIETA,3
06,LUBELSKIE,JESSICA,KOBIETA,3
06,LUBELSKIE,JULIANNA,KOBIETA,3
06,LUBELSKIE,KONSTANCJA,KOBIETA,3
06,LUBELSKIE,LAYLA,KOBIETA,3
06,LUBELSKIE,MAGDA,KOBIETA,3
06,LUBELSKIE,MAJKA,KOBIETA,3
06,LUBELSKIE,MARYLA,KOBIETA,3
06,LUBELSKIE,MIRA,KOBIETA,3
06,LUBELSKIE,NATASZA,KOBIETA,3
06,LUBELSKIE,NOEMI,KOBIETA,3
06,LUBELSKIE,OKTAWIA,KOBIETA,3
06,LUBELSKIE,OLA,KOBIETA,3
06,LUBELSKIE,SONIA,KOBIETA,3
06,LUBELSKIE,SOPHIE,KOBIETA,3
06,LUBELSKIE,VANESSA,KOBIETA,3
06,LUBELSKIE,ABIGAIL,KOBIETA,2
06,LUBELSKIE,ALEXANDRA,KOBIETA,2
06,LUBELSKIE,AMIRA,KOBIETA,2
06,LUBELSKIE,ANASTASIA,KOBIETA,2
06,LUBELSKIE,ANTONIA,KOBIETA,2
06,LUBELSKIE,AURORA,KOBIETA,2
06,LUBELSKIE,DALIA,KOBIETA,2
06,LUBELSKIE,DOBRAWA,KOBIETA,2
06,LUBELSKIE,ELIZABETH,KOBIETA,2
06,LUBELSKIE,EMANUELA,KOBIETA,2
06,LUBELSKIE,GLORIA,KOBIETA,2
06,LUBELSKIE,HIACYNTA,KOBIETA,2
06,LUBELSKIE,INA,KOBIETA,2
06,LUBELSKIE,IRENA,KOBIETA,2
06,LUBELSKIE,JAŚMINA,KOBIETA,2
06,LUBELSKIE,LARA,KOBIETA,2
06,LUBELSKIE,LIGIA,KOBIETA,2
06,LUBELSKIE,LILLA,KOBIETA,2
06,LUBELSKIE,LUCYNA,KOBIETA,2
06,LUBELSKIE,MARCELA,KOBIETA,2
06,LUBELSKIE,MILANA,KOBIETA,2
06,LUBELSKIE,NADZIEJA,KOBIETA,2
06,LUBELSKIE,NELLA,KOBIETA,2
08,LUBUSKIE,ZUZANNA,KOBIETA,216
08,LUBUSKIE,HANNA,KOBIETA,208
08,LUBUSKIE,MAJA,KOBIETA,207
08,LUBUSKIE,ZOFIA,KOBIETA,199
08,LUBUSKIE,JULIA,KOBIETA,197
08,LUBUSKIE,LENA,KOBIETA,171
08,LUBUSKIE,MARIA,KOBIETA,117
08,LUBUSKIE,ALICJA,KOBIETA,106
08,LUBUSKIE,LAURA,KOBIETA,106
08,LUBUSKIE,OLIWIA,KOBIETA,101
08,LUBUSKIE,POLA,KOBIETA,99
08,LUBUSKIE,WIKTORIA,KOBIETA,97
08,LUBUSKIE,AMELIA,KOBIETA,94
08,LUBUSKIE,MARCELINA,KOBIETA,92
08,LUBUSKIE,MICHALINA,KOBIETA,90
08,LUBUSKIE,EMILIA,KOBIETA,88
08,LUBUSKIE,ALEKSANDRA,KOBIETA,83
08,LUBUSKIE,ANTONINA,KOBIETA,83
08,LUBUSKIE,LILIANA,KOBIETA,79
08,LUBUSKIE,NADIA,KOBIETA,78
08,LUBUSKIE,IGA,KOBIETA,72
08,LUBUSKIE,GABRIELA,KOBIETA,68
08,LUBUSKIE,KAJA,KOBIETA,65
08,LUBUSKIE,HELENA,KOBIETA,64
08,LUBUSKIE,JAGODA,KOBIETA,64
08,LUBUSKIE,NELA,KOBIETA,64
08,LUBUSKIE,ANNA,KOBIETA,56
08,LUBUSKIE,NATALIA,KOBIETA,55
08,LUBUSKIE,BLANKA,KOBIETA,53
08,LUBUSKIE,KLARA,KOBIETA,53
08,LUBUSKIE,KORNELIA,KOBIETA,50
08,LUBUSKIE,MILENA,KOBIETA,45
08,LUBUSKIE,ANASTAZJA,KOBIETA,42
08,LUBUSKIE,MARTYNA,KOBIETA,41
08,LUBUSKIE,KAROLINA,KOBIETA,38
08,LUBUSKIE,NINA,KOBIETA,33
08,LUBUSKIE,WERONIKA,KOBIETA,33
08,LUBUSKIE,BARBARA,KOBIETA,32
08,LUBUSKIE,NIKOLA,KOBIETA,31
08,LUBUSKIE,ŁUCJA,KOBIETA,30
08,LUBUSKIE,MIA,KOBIETA,30
08,LUBUSKIE,LILIANNA,KOBIETA,28
08,LUBUSKIE,LIWIA,KOBIETA,25
08,LUBUSKIE,MATYLDA,KOBIETA,25
08,LUBUSKIE,MAGDALENA,KOBIETA,24
08,LUBUSKIE,AGATA,KOBIETA,23
08,LUBUSKIE,LIDIA,KOBIETA,23
08,LUBUSKIE,KALINA,KOBIETA,21
08,LUBUSKIE,SARA,KOBIETA,21
08,LUBUSKIE,ADRIANNA,KOBIETA,20
08,LUBUSKIE,ANIELA,KOBIETA,19
08,LUBUSKIE,IZABELA,KOBIETA,19
08,LUBUSKIE,RÓŻA,KOBIETA,19
08,LUBUSKIE,AURELIA,KOBIETA,18
08,LUBUSKIE,KLAUDIA,KOBIETA,18
08,LUBUSKIE,EWA,KOBIETA,17
08,LUBUSKIE,JAGNA,KOBIETA,16
08,LUBUSKIE,BIANKA,KOBIETA,14
08,LUBUSKIE,DIANA,KOBIETA,14
08,LUBUSKIE,ELENA,KOBIETA,14
08,LUBUSKIE,ELIZA,KOBIETA,14
08,LUBUSKIE,JOANNA,KOBIETA,14
08,LUBUSKIE,KINGA,KOBIETA,14
08,LUBUSKIE,DOMINIKA,KOBIETA,13
08,LUBUSKIE,DOROTA,KOBIETA,13
08,LUBUSKIE,MAŁGORZATA,KOBIETA,13
08,LUBUSKIE,MARIANNA,KOBIETA,13
08,LUBUSKIE,URSZULA,KOBIETA,13
08,LUBUSKIE,JOWITA,KOBIETA,12
08,LUBUSKIE,PAULINA,KOBIETA,12
08,LUBUSKIE,ROZALIA,KOBIETA,12
08,LUBUSKIE,GAJA,KOBIETA,11
08,LUBUSKIE,LARA,KOBIETA,11
08,LUBUSKIE,MALWINA,KOBIETA,11
08,LUBUSKIE,MELANIA,KOBIETA,11
08,LUBUSKIE,ZOJA,KOBIETA,11
08,LUBUSKIE,LEA,KOBIETA,10
08,LUBUSKIE,MARTA,KOBIETA,10
08,LUBUSKIE,PATRYCJA,KOBIETA,10
08,LUBUSKIE,NATASZA,KOBIETA,9
08,LUBUSKIE,ADA,KOBIETA,8
08,LUBUSKIE,ADELA,KOBIETA,8
08,LUBUSKIE,IDA,KOBIETA,8
08,LUBUSKIE,KATARZYNA,KOBIETA,8
08,LUBUSKIE,LILA,KOBIETA,8
08,LUBUSKIE,OLGA,KOBIETA,8
08,LUBUSKIE,ROKSANA,KOBIETA,8
08,LUBUSKIE,APOLONIA,KOBIETA,7
08,LUBUSKIE,DARIA,KOBIETA,7
08,LUBUSKIE,INES,KOBIETA,7
08,LUBUSKIE,INGA,KOBIETA,7
08,LUBUSKIE,JADWIGA,KOBIETA,7
08,LUBUSKIE,OLIVIA,KOBIETA,7
08,LUBUSKIE,SOFIA,KOBIETA,7
08,LUBUSKIE,VICTORIA,KOBIETA,7
08,LUBUSKIE,LUIZA,KOBIETA,6
08,LUBUSKIE,MAYA,KOBIETA,6
08,LUBUSKIE,OKTAWIA,KOBIETA,6
08,LUBUSKIE,AGNIESZKA,KOBIETA,5
08,LUBUSKIE,ANITA,KOBIETA,5
08,LUBUSKIE,DAGMARA,KOBIETA,5
08,LUBUSKIE,EWELINA,KOBIETA,5
08,LUBUSKIE,FELICJA,KOBIETA,5
08,LUBUSKIE,INKA,KOBIETA,5
08,LUBUSKIE,JANINA,KOBIETA,5
08,LUBUSKIE,JAŚMINA,KOBIETA,5
08,LUBUSKIE,KAMILA,KOBIETA,5
08,LUBUSKIE,LILIA,KOBIETA,5
08,LUBUSKIE,PAULA,KOBIETA,5
08,LUBUSKIE,ADRIANA,KOBIETA,4
08,LUBUSKIE,FLORENTYNA,KOBIETA,4
08,LUBUSKIE,KONSTANCJA,KOBIETA,4
08,LUBUSKIE,MARCELA,KOBIETA,4
08,LUBUSKIE,MARIKA,KOBIETA,4
08,LUBUSKIE,NICOLE,KOBIETA,4
08,LUBUSKIE,NOEMI,KOBIETA,4
08,LUBUSKIE,OLIMPIA,KOBIETA,4
08,LUBUSKIE,OTYLIA,KOBIETA,4
08,LUBUSKIE,RITA,KOBIETA,4
08,LUBUSKIE,ARIANA,KOBIETA,3
08,LUBUSKIE,CARMEN,KOBIETA,3
08,LUBUSKIE,CELINA,KOBIETA,3
08,LUBUSKIE,EMILY,KOBIETA,3
08,LUBUSKIE,EMMA,KOBIETA,3
08,LUBUSKIE,INA,KOBIETA,3
08,LUBUSKIE,JULITA,KOBIETA,3
08,LUBUSKIE,JUSTYNA,KOBIETA,3
08,LUBUSKIE,MAGDA,KOBIETA,3
08,LUBUSKIE,MILA,KOBIETA,3
08,LUBUSKIE,MONIKA,KOBIETA,3
08,LUBUSKIE,NEL,KOBIETA,3
08,LUBUSKIE,NELIA,KOBIETA,3
08,LUBUSKIE,NICOLA,KOBIETA,3
08,LUBUSKIE,SANDRA,KOBIETA,3
08,LUBUSKIE,SOFIIA,KOBIETA,3
08,LUBUSKIE,SONIA,KOBIETA,3
08,LUBUSKIE,SOPHIA,KOBIETA,3
08,LUBUSKIE,TAMARA,KOBIETA,3
08,LUBUSKIE,WANDA,KOBIETA,3
08,LUBUSKIE,ABIGAIL,KOBIETA,2
08,LUBUSKIE,ALENA,KOBIETA,2
08,LUBUSKIE,ALINA,KOBIETA,2
08,LUBUSKIE,ALISA,KOBIETA,2
08,LUBUSKIE,AMANDA,KOBIETA,2
08,LUBUSKIE,DANIELA,KOBIETA,2
08,LUBUSKIE,ELEONORA,KOBIETA,2
08,LUBUSKIE,ELŻBIETA,KOBIETA,2
08,LUBUSKIE,HONORATA,KOBIETA,2
08,LUBUSKIE,INEZ,KOBIETA,2
08,LUBUSKIE,ISMENA,KOBIETA,2
08,LUBUSKIE,IZABELLA,KOBIETA,2
08,LUBUSKIE,JANA,KOBIETA,2
08,LUBUSKIE,JESSICA,KOBIETA,2
08,LUBUSKIE,JÓZEFINA,KOBIETA,2
08,LUBUSKIE,JUDYTA,KOBIETA,2
08,LUBUSKIE,JULIANNA,KOBIETA,2
08,LUBUSKIE,KARINA,KOBIETA,2
08,LUBUSKIE,KIRA,KOBIETA,2
08,LUBUSKIE,KRYSTYNA,KOBIETA,2
08,LUBUSKIE,LAILA,KOBIETA,2
08,LUBUSKIE,LEILA,KOBIETA,2
08,LUBUSKIE,LIA,KOBIETA,2
08,LUBUSKIE,LIJA,KOBIETA,2
08,LUBUSKIE,LUCYNA,KOBIETA,2
08,LUBUSKIE,MALINA,KOBIETA,2
08,LUBUSKIE,MARCJANNA,KOBIETA,2
08,LUBUSKIE,MELISA,KOBIETA,2
08,LUBUSKIE,MELISSA,KOBIETA,2
08,LUBUSKIE,MIRA,KOBIETA,2
08,LUBUSKIE,NADZIEJA,KOBIETA,2
08,LUBUSKIE,NAOMI,KOBIETA,2
08,LUBUSKIE,OLA,KOBIETA,2
08,LUBUSKIE,POLINA,KOBIETA,2
08,LUBUSKIE,SAMANTA,KOBIETA,2
08,LUBUSKIE,SARAH,KOBIETA,2
08,LUBUSKIE,STELLA,KOBIETA,2
08,LUBUSKIE,SYLWIA,KOBIETA,2
08,LUBUSKIE,TERESA,KOBIETA,2
08,LUBUSKIE,TOLA,KOBIETA,2
08,LUBUSKIE,VANESSA,KOBIETA,2
08,LUBUSKIE,VIVIEN,KOBIETA,2
08,LUBUSKIE,WANESSA,KOBIETA,2
10,ŁÓDZKIE,JULIA,KOBIETA,547
10,ŁÓDZKIE,ZUZANNA,KOBIETA,510
10,ŁÓDZKIE,MAJA,KOBIETA,460
10,ŁÓDZKIE,ZOFIA,KOBIETA,460
10,ŁÓDZKIE,HANNA,KOBIETA,459
10,ŁÓDZKIE,LENA,KOBIETA,438
10,ŁÓDZKIE,ALICJA,KOBIETA,337
10,ŁÓDZKIE,MARIA,KOBIETA,337
10,ŁÓDZKIE,AMELIA,KOBIETA,301
10,ŁÓDZKIE,OLIWIA,KOBIETA,297
10,ŁÓDZKIE,WIKTORIA,KOBIETA,270
10,ŁÓDZKIE,POLA,KOBIETA,247
10,ŁÓDZKIE,LAURA,KOBIETA,227
10,ŁÓDZKIE,NATALIA,KOBIETA,227
10,ŁÓDZKIE,ANTONINA,KOBIETA,223
10,ŁÓDZKIE,IGA,KOBIETA,211
10,ŁÓDZKIE,ALEKSANDRA,KOBIETA,197
10,ŁÓDZKIE,MARCELINA,KOBIETA,185
10,ŁÓDZKIE,LILIANA,KOBIETA,180
10,ŁÓDZKIE,NADIA,KOBIETA,173
10,ŁÓDZKIE,KORNELIA,KOBIETA,162
10,ŁÓDZKIE,NIKOLA,KOBIETA,155
10,ŁÓDZKIE,MICHALINA,KOBIETA,146
10,ŁÓDZKIE,HELENA,KOBIETA,145
10,ŁÓDZKIE,NELA,KOBIETA,143
10,ŁÓDZKIE,JAGODA,KOBIETA,139
10,ŁÓDZKIE,KLARA,KOBIETA,128
10,ŁÓDZKIE,GABRIELA,KOBIETA,123
10,ŁÓDZKIE,BLANKA,KOBIETA,116
10,ŁÓDZKIE,ANNA,KOBIETA,112
10,ŁÓDZKIE,EMILIA,KOBIETA,107
10,ŁÓDZKIE,WERONIKA,KOBIETA,104
10,ŁÓDZKIE,BARBARA,KOBIETA,103
10,ŁÓDZKIE,ŁUCJA,KOBIETA,101
10,ŁÓDZKIE,KAJA,KOBIETA,99
10,ŁÓDZKIE,MARTYNA,KOBIETA,79
10,ŁÓDZKIE,ANASTAZJA,KOBIETA,67
10,ŁÓDZKIE,KALINA,KOBIETA,67
10,ŁÓDZKIE,KINGA,KOBIETA,66
10,ŁÓDZKIE,MILENA,KOBIETA,63
10,ŁÓDZKIE,ANIELA,KOBIETA,61
10,ŁÓDZKIE,LILIANNA,KOBIETA,61
10,ŁÓDZKIE,KAROLINA,KOBIETA,59
10,ŁÓDZKIE,AGATA,KOBIETA,58
10,ŁÓDZKIE,MIA,KOBIETA,58
10,ŁÓDZKIE,NINA,KOBIETA,56
10,ŁÓDZKIE,MAGDALENA,KOBIETA,54
10,ŁÓDZKIE,ADRIANNA,KOBIETA,52
10,ŁÓDZKIE,MAŁGORZATA,KOBIETA,52
10,ŁÓDZKIE,JOANNA,KOBIETA,51
10,ŁÓDZKIE,RÓŻA,KOBIETA,50
10,ŁÓDZKIE,SARA,KOBIETA,46
10,ŁÓDZKIE,MATYLDA,KOBIETA,44
10,ŁÓDZKIE,ROZALIA,KOBIETA,42
10,ŁÓDZKIE,LIDIA,KOBIETA,40
10,ŁÓDZKIE,MARIANNA,KOBIETA,34
10,ŁÓDZKIE,ELIZA,KOBIETA,32
10,ŁÓDZKIE,EWA,KOBIETA,32
10,ŁÓDZKIE,IZABELA,KOBIETA,32
10,ŁÓDZKIE,MARTA,KOBIETA,32
10,ŁÓDZKIE,MELANIA,KOBIETA,32
10,ŁÓDZKIE,KLAUDIA,KOBIETA,31
10,ŁÓDZKIE,MARIKA,KOBIETA,31
10,ŁÓDZKIE,ADA,KOBIETA,30
10,ŁÓDZKIE,PATRYCJA,KOBIETA,30
10,ŁÓDZKIE,DARIA,KOBIETA,28
10,ŁÓDZKIE,KATARZYNA,KOBIETA,28
10,ŁÓDZKIE,APOLONIA,KOBIETA,26
10,ŁÓDZKIE,IDA,KOBIETA,26
10,ŁÓDZKIE,LIWIA,KOBIETA,26
10,ŁÓDZKIE,ZOJA,KOBIETA,26
10,ŁÓDZKIE,AURELIA,KOBIETA,24
10,ŁÓDZKIE,GAJA,KOBIETA,24
10,ŁÓDZKIE,INGA,KOBIETA,24
10,ŁÓDZKIE,BIANKA,KOBIETA,23
10,ŁÓDZKIE,URSZULA,KOBIETA,23
10,ŁÓDZKIE,DOMINIKA,KOBIETA,22
10,ŁÓDZKIE,PAULINA,KOBIETA,22
10,ŁÓDZKIE,DOROTA,KOBIETA,21
10,ŁÓDZKIE,ELENA,KOBIETA,21
10,ŁÓDZKIE,MALWINA,KOBIETA,21
10,ŁÓDZKIE,ROKSANA,KOBIETA,21
10,ŁÓDZKIE,DAGMARA,KOBIETA,19
10,ŁÓDZKIE,KARINA,KOBIETA,19
10,ŁÓDZKIE,WANDA,KOBIETA,19
10,ŁÓDZKIE,LILA,KOBIETA,16
10,ŁÓDZKIE,NATASZA,KOBIETA,16
10,ŁÓDZKIE,JADWIGA,KOBIETA,15
