WOJ,WOJEWÓDZTWO,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
04,KUJAWSKO-POMORSKIE,INEZ,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MARINA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,TAMARA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,FRANCISZKA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MILANA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ANASTASIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,MILA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,KONSTANCJA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,NICOLE,KOBIETA,3
04,KUJAWSKO-POMORSKIE,ESTERA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,LARYSA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,VERONIKA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,BEATA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,FELICJA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,JOLANTA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,OTYLIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,SAMANTA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,VIKTORIA,KOBIETA,3
04,KUJAWSKO-POMORSKIE,STELLA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,WALERIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,BOGNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ALICIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KIARA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,POLINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LILLI,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KASANDRA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ROXANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,FLORENTYNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MAYA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,VERONICA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SELENA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,CECYLIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,BOGUMIŁA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,MARYSIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ADELINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,DOBRAWA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,CHANTAL,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NELIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,WIWIANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ANITA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,INA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ADRIANA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,IRMINA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SUSANNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EMILY,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LIZA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SAMANTHA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,HIACYNTA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,BOŻENA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,SOPHIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,GABRIELLA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NAOMI,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ZUZA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,GRAŻYNA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,KATIA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,AURORA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,VARVARA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,LILLY,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ERIKA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,OLHA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,EVA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,NASTAZJA,KOBIETA,2
04,KUJAWSKO-POMORSKIE,ELIZABETH,KOBIETA,2
04,KUJAWSKO-POMORSKIE,IZA,KOBIETA,2
06,LUBELSKIE,ZUZANNA,KOBIETA,409
06,LUBELSKIE,HANNA,KOBIETA,356
06,LUBELSKIE,JULIA,KOBIETA,339
06,LUBELSKIE,ALICJA,KOBIETA,325
06,LUBELSKIE,MAJA,KOBIETA,302
06,LUBELSKIE,ZOFIA,KOBIETA,298
06,LUBELSKIE,LENA,KOBIETA,287
06,LUBELSKIE,LAURA,KOBIETA,259
06,LUBELSKIE,OLIWIA,KOBIETA,245
06,LUBELSKIE,MARIA,KOBIETA,215
06,LUBELSKIE,WIKTORIA,KOBIETA,214
06,LUBELSKIE,MARCELINA,KOBIETA,208
06,LUBELSKIE,ALEKSANDRA,KOBIETA,207
06,LUBELSKIE,AMELIA,KOBIETA,178
06,LUBELSKIE,EMILIA,KOBIETA,174
06,LUBELSKIE,POLA,KOBIETA,174
06,LUBELSKIE,ANTONINA,KOBIETA,168
06,LUBELSKIE,NATALIA,KOBIETA,164
06,LUBELSKIE,IGA,KOBIETA,138
06,LUBELSKIE,MICHALINA,KOBIETA,136
06,LUBELSKIE,KLARA,KOBIETA,136
06,LUBELSKIE,KORNELIA,KOBIETA,130
06,LUBELSKIE,ŁUCJA,KOBIETA,126
06,LUBELSKIE,HELENA,KOBIETA,120
06,LUBELSKIE,GABRIELA,KOBIETA,116
06,LUBELSKIE,ANNA,KOBIETA,114
06,LUBELSKIE,LILIANA,KOBIETA,112
06,LUBELSKIE,BLANKA,KOBIETA,104
06,LUBELSKIE,NELA,KOBIETA,99
06,LUBELSKIE,JAGODA,KOBIETA,99
06,LUBELSKIE,KAJA,KOBIETA,89
06,LUBELSKIE,MARTYNA,KOBIETA,87
06,LUBELSKIE,NIKOLA,KOBIETA,86
06,LUBELSKIE,ANIELA,KOBIETA,83
06,LUBELSKIE,NADIA,KOBIETA,74
06,LUBELSKIE,MILENA,KOBIETA,72
06,LUBELSKIE,ANASTAZJA,KOBIETA,67
06,LUBELSKIE,KINGA,KOBIETA,67
06,LUBELSKIE,WERONIKA,KOBIETA,63
06,LUBELSKIE,NINA,KOBIETA,60
06,LUBELSKIE,KAROLINA,KOBIETA,58
06,LUBELSKIE,BARBARA,KOBIETA,50
06,LUBELSKIE,AGATA,KOBIETA,49
06,LUBELSKIE,MAGDALENA,KOBIETA,46
06,LUBELSKIE,ADRIANNA,KOBIETA,45
06,LUBELSKIE,MATYLDA,KOBIETA,40
06,LUBELSKIE,SARA,KOBIETA,37
06,LUBELSKIE,ROZALIA,KOBIETA,37
06,LUBELSKIE,LILIANNA,KOBIETA,37
06,LUBELSKIE,IZABELA,KOBIETA,37
06,LUBELSKIE,JOANNA,KOBIETA,36
06,LUBELSKIE,ELIZA,KOBIETA,34
06,LUBELSKIE,LIDIA,KOBIETA,34
06,LUBELSKIE,MALWINA,KOBIETA,33
06,LUBELSKIE,PAULINA,KOBIETA,33
06,LUBELSKIE,DOMINIKA,KOBIETA,33
06,LUBELSKIE,RÓŻA,KOBIETA,32
06,LUBELSKIE,MIA,KOBIETA,32
06,LUBELSKIE,KALINA,KOBIETA,32
06,LUBELSKIE,KATARZYNA,KOBIETA,32
06,LUBELSKIE,MAŁGORZATA,KOBIETA,29
06,LUBELSKIE,EWA,KOBIETA,27
06,LUBELSKIE,DARIA,KOBIETA,25
06,LUBELSKIE,AURELIA,KOBIETA,24
06,LUBELSKIE,KLAUDIA,KOBIETA,24
06,LUBELSKIE,LIWIA,KOBIETA,24
06,LUBELSKIE,MELANIA,KOBIETA,21
06,LUBELSKIE,APOLONIA,KOBIETA,21
06,LUBELSKIE,GAJA,KOBIETA,21
06,LUBELSKIE,ELENA,KOBIETA,20
06,LUBELSKIE,DIANA,KOBIETA,19
06,LUBELSKIE,PATRYCJA,KOBIETA,18
06,LUBELSKIE,DOROTA,KOBIETA,17
06,LUBELSKIE,MARTA,KOBIETA,17
06,LUBELSKIE,BIANKA,KOBIETA,15
06,LUBELSKIE,MARIKA,KOBIETA,15
06,LUBELSKIE,URSZULA,KOBIETA,15
06,LUBELSKIE,ZOJA,KOBIETA,15
06,LUBELSKIE,DAGMARA,KOBIETA,14
06,LUBELSKIE,ADA,KOBIETA,14
06,LUBELSKIE,OLIVIA,KOBIETA,13
06,LUBELSKIE,WANDA,KOBIETA,13
06,LUBELSKIE,IDA,KOBIETA,13
06,LUBELSKIE,ROKSANA,KOBIETA,12
06,LUBELSKIE,MARIANNA,KOBIETA,12
06,LUBELSKIE,LILA,KOBIETA,12
06,LUBELSKIE,KAMILA,KOBIETA,11
06,LUBELSKIE,RITA,KOBIETA,11
06,LUBELSKIE,LUIZA,KOBIETA,11
06,LUBELSKIE,JUSTYNA,KOBIETA,11
06,LUBELSKIE,OLGA,KOBIETA,11
06,LUBELSKIE,JOWITA,KOBIETA,10
06,LUBELSKIE,STEFANIA,KOBIETA,10
06,LUBELSKIE,LILIA,KOBIETA,10
06,LUBELSKIE,ELŻBIETA,KOBIETA,9
06,LUBELSKIE,ANITA,KOBIETA,9
06,LUBELSKIE,KARINA,KOBIETA,9
06,LUBELSKIE,EWELINA,KOBIETA,8
06,LUBELSKIE,MONIKA,KOBIETA,8
06,LUBELSKIE,SANDRA,KOBIETA,8
06,LUBELSKIE,EMMA,KOBIETA,8
06,LUBELSKIE,VICTORIA,KOBIETA,8
06,LUBELSKIE,INGA,KOBIETA,7
06,LUBELSKIE,NEL,KOBIETA,7
06,LUBELSKIE,IZABELLA,KOBIETA,7
06,LUBELSKIE,ADELA,KOBIETA,6
06,LUBELSKIE,JANINA,KOBIETA,6
06,LUBELSKIE,LEA,KOBIETA,6
06,LUBELSKIE,MARLENA,KOBIETA,6
06,LUBELSKIE,SABINA,KOBIETA,6
06,LUBELSKIE,KONSTANCJA,KOBIETA,6
06,LUBELSKIE,LARA,KOBIETA,6
06,LUBELSKIE,TOLA,KOBIETA,6
06,LUBELSKIE,JULITA,KOBIETA,6
06,LUBELSKIE,JAGNA,KOBIETA,5
06,LUBELSKIE,ALINA,KOBIETA,5
06,LUBELSKIE,OKTAWIA,KOBIETA,5
06,LUBELSKIE,KLEMENTYNA,KOBIETA,5
06,LUBELSKIE,AGNIESZKA,KOBIETA,5
06,LUBELSKIE,OLA,KOBIETA,5
06,LUBELSKIE,AMANDA,KOBIETA,5
06,LUBELSKIE,FRANCISZKA,KOBIETA,5
06,LUBELSKIE,CELINA,KOBIETA,5
06,LUBELSKIE,MIRELLA,KOBIETA,4
06,LUBELSKIE,MIRIAM,KOBIETA,4
06,LUBELSKIE,FAUSTYNA,KOBIETA,4
06,LUBELSKIE,ESTERA,KOBIETA,4
06,LUBELSKIE,LETYCJA,KOBIETA,4
06,LUBELSKIE,JULIANNA,KOBIETA,4
06,LUBELSKIE,IRENA,KOBIETA,4
06,LUBELSKIE,JADWIGA,KOBIETA,4
06,LUBELSKIE,FLORENTYNA,KOBIETA,3
06,LUBELSKIE,INA,KOBIETA,3
06,LUBELSKIE,OTYLIA,KOBIETA,3
06,LUBELSKIE,JUDYTA,KOBIETA,3
06,LUBELSKIE,JAŚMINA,KOBIETA,3
06,LUBELSKIE,EMILY,KOBIETA,3
06,LUBELSKIE,PAULA,KOBIETA,3
06,LUBELSKIE,ANIKA,KOBIETA,3
06,LUBELSKIE,EDYTA,KOBIETA,3
06,LUBELSKIE,MAGDA,KOBIETA,3
06,LUBELSKIE,FELICJA,KOBIETA,3
06,LUBELSKIE,NATASZA,KOBIETA,3
06,LUBELSKIE,VANESSA,KOBIETA,3
06,LUBELSKIE,HONORATA,KOBIETA,3
06,LUBELSKIE,ILONA,KOBIETA,3
06,LUBELSKIE,ALICIA,KOBIETA,2
06,LUBELSKIE,OKSANA,KOBIETA,2
06,LUBELSKIE,VIKTORIA,KOBIETA,2
06,LUBELSKIE,OLIMPIA,KOBIETA,2
06,LUBELSKIE,ANATOLA,KOBIETA,2
06,LUBELSKIE,NOEMI,KOBIETA,2
06,LUBELSKIE,SAMANTA,KOBIETA,2
06,LUBELSKIE,LAYLA,KOBIETA,2
06,LUBELSKIE,NICOLA,KOBIETA,2
06,LUBELSKIE,MELISSA,KOBIETA,2
06,LUBELSKIE,SYLWIA,KOBIETA,2
06,LUBELSKIE,NIKA,KOBIETA,2
06,LUBELSKIE,MELISA,KOBIETA,2
06,LUBELSKIE,MARIETTA,KOBIETA,2
06,LUBELSKIE,KAYA,KOBIETA,2
06,LUBELSKIE,DOBRAWA,KOBIETA,2
06,LUBELSKIE,SOFIA,KOBIETA,2
06,LUBELSKIE,HALSZKA,KOBIETA,2
06,LUBELSKIE,INKA,KOBIETA,2
06,LUBELSKIE,ALICE,KOBIETA,2
06,LUBELSKIE,ANTONIA,KOBIETA,2
06,LUBELSKIE,ABIGAIL,KOBIETA,2
06,LUBELSKIE,KRYSTYNA,KOBIETA,2
06,LUBELSKIE,BERENIKA,KOBIETA,2
06,LUBELSKIE,ADELINA,KOBIETA,2
06,LUBELSKIE,SOFIIA,KOBIETA,2
06,LUBELSKIE,ANGELIKA,KOBIETA,2
06,LUBELSKIE,MALINA,KOBIETA,2
06,LUBELSKIE,ANETA,KOBIETA,2
06,LUBELSKIE,LEONIA,KOBIETA,2
06,LUBELSKIE,ELLA,KOBIETA,2
06,LUBELSKIE,DANUTA,KOBIETA,2
06,LUBELSKIE,ANASTASIIA,KOBIETA,2
06,LUBELSKIE,WIOLETTA,KOBIETA,2
06,LUBELSKIE,SONIA,KOBIETA,2
06,LUBELSKIE,DALIA,KOBIETA,2
08,LUBUSKIE,MAJA,KOBIETA,179
08,LUBUSKIE,HANNA,KOBIETA,168
08,LUBUSKIE,ZUZANNA,KOBIETA,168
08,LUBUSKIE,JULIA,KOBIETA,166
08,LUBUSKIE,ZOFIA,KOBIETA,157
08,LUBUSKIE,LENA,KOBIETA,126
08,LUBUSKIE,OLIWIA,KOBIETA,120
08,LUBUSKIE,POLA,KOBIETA,115
08,LUBUSKIE,MARIA,KOBIETA,111
08,LUBUSKIE,WIKTORIA,KOBIETA,94
08,LUBUSKIE,EMILIA,KOBIETA,93
08,LUBUSKIE,LAURA,KOBIETA,93
08,LUBUSKIE,MICHALINA,KOBIETA,90
08,LUBUSKIE,ANTONINA,KOBIETA,90
08,LUBUSKIE,ALICJA,KOBIETA,86
08,LUBUSKIE,MARCELINA,KOBIETA,84
08,LUBUSKIE,NADIA,KOBIETA,80
08,LUBUSKIE,AMELIA,KOBIETA,77
08,LUBUSKIE,ALEKSANDRA,KOBIETA,73
08,LUBUSKIE,LILIANA,KOBIETA,68
08,LUBUSKIE,KAJA,KOBIETA,68
08,LUBUSKIE,IGA,KOBIETA,66
08,LUBUSKIE,KLARA,KOBIETA,63
08,LUBUSKIE,GABRIELA,KOBIETA,61
08,LUBUSKIE,HELENA,KOBIETA,53
08,LUBUSKIE,JAGODA,KOBIETA,52
08,LUBUSKIE,NELA,KOBIETA,52
08,LUBUSKIE,BLANKA,KOBIETA,51
08,LUBUSKIE,ANNA,KOBIETA,49
08,LUBUSKIE,ANASTAZJA,KOBIETA,47
08,LUBUSKIE,LILIANNA,KOBIETA,44
08,LUBUSKIE,KORNELIA,KOBIETA,42
08,LUBUSKIE,NATALIA,KOBIETA,42
08,LUBUSKIE,NINA,KOBIETA,38
08,LUBUSKIE,MIA,KOBIETA,36
08,LUBUSKIE,WERONIKA,KOBIETA,35
08,LUBUSKIE,MARTYNA,KOBIETA,32
08,LUBUSKIE,MILENA,KOBIETA,31
08,LUBUSKIE,ŁUCJA,KOBIETA,30
08,LUBUSKIE,KAROLINA,KOBIETA,28
08,LUBUSKIE,NIKOLA,KOBIETA,24
08,LUBUSKIE,LIWIA,KOBIETA,24
08,LUBUSKIE,SARA,KOBIETA,23
08,LUBUSKIE,ELIZA,KOBIETA,22
08,LUBUSKIE,MATYLDA,KOBIETA,22
08,LUBUSKIE,BARBARA,KOBIETA,22
08,LUBUSKIE,AGATA,KOBIETA,21
08,LUBUSKIE,KALINA,KOBIETA,21
08,LUBUSKIE,JOANNA,KOBIETA,20
08,LUBUSKIE,AURELIA,KOBIETA,19
08,LUBUSKIE,ROZALIA,KOBIETA,18
08,LUBUSKIE,DOMINIKA,KOBIETA,16
08,LUBUSKIE,ADRIANNA,KOBIETA,15
08,LUBUSKIE,ANIELA,KOBIETA,14
08,LUBUSKIE,MARIANNA,KOBIETA,14
08,LUBUSKIE,MALWINA,KOBIETA,14
08,LUBUSKIE,GAJA,KOBIETA,13
08,LUBUSKIE,JAGNA,KOBIETA,13
08,LUBUSKIE,EWA,KOBIETA,13
08,LUBUSKIE,MAGDALENA,KOBIETA,13
08,LUBUSKIE,MAŁGORZATA,KOBIETA,13
08,LUBUSKIE,IZABELA,KOBIETA,13
08,LUBUSKIE,URSZULA,KOBIETA,12
08,LUBUSKIE,KINGA,KOBIETA,12
08,LUBUSKIE,LEA,KOBIETA,12
08,LUBUSKIE,KATARZYNA,KOBIETA,12
08,LUBUSKIE,BIANKA,KOBIETA,12
08,LUBUSKIE,DARIA,KOBIETA,12
08,LUBUSKIE,RÓŻA,KOBIETA,12
08,LUBUSKIE,LIDIA,KOBIETA,12
08,LUBUSKIE,ZOJA,KOBIETA,11
08,LUBUSKIE,IDA,KOBIETA,11
08,LUBUSKIE,KLAUDIA,KOBIETA,11
08,LUBUSKIE,PATRYCJA,KOBIETA,10
08,LUBUSKIE,MARTA,KOBIETA,10
08,LUBUSKIE,PAULINA,KOBIETA,9
08,LUBUSKIE,DOROTA,KOBIETA,9
08,LUBUSKIE,LILIA,KOBIETA,8
08,LUBUSKIE,DIANA,KOBIETA,8
08,LUBUSKIE,MILANA,KOBIETA,8
08,LUBUSKIE,SOFIA,KOBIETA,8
08,LUBUSKIE,TOLA,KOBIETA,8
08,LUBUSKIE,APOLONIA,KOBIETA,7
08,LUBUSKIE,MARIKA,KOBIETA,7
08,LUBUSKIE,DAGMARA,KOBIETA,7
08,LUBUSKIE,LUIZA,KOBIETA,7
08,LUBUSKIE,RITA,KOBIETA,6
08,LUBUSKIE,MELANIA,KOBIETA,6
08,LUBUSKIE,LILA,KOBIETA,6
08,LUBUSKIE,LARA,KOBIETA,6
08,LUBUSKIE,OLGA,KOBIETA,6
08,LUBUSKIE,ADA,KOBIETA,6
08,LUBUSKIE,CELINA,KOBIETA,5
08,LUBUSKIE,ROKSANA,KOBIETA,5
08,LUBUSKIE,JOWITA,KOBIETA,5
08,LUBUSKIE,JAŚMINA,KOBIETA,5
08,LUBUSKIE,NATASZA,KOBIETA,5
08,LUBUSKIE,NASTIA,KOBIETA,5
08,LUBUSKIE,KARINA,KOBIETA,5
08,LUBUSKIE,VIKTORIA,KOBIETA,5
08,LUBUSKIE,ELENA,KOBIETA,5
08,LUBUSKIE,OLIVIA,KOBIETA,5
08,LUBUSKIE,POLINA,KOBIETA,5
08,LUBUSKIE,JANINA,KOBIETA,5
08,LUBUSKIE,SONIA,KOBIETA,5
08,LUBUSKIE,INGA,KOBIETA,4
08,LUBUSKIE,JUSTYNA,KOBIETA,4
08,LUBUSKIE,LIVIA,KOBIETA,4
08,LUBUSKIE,MILA,KOBIETA,4
08,LUBUSKIE,NEL,KOBIETA,4
08,LUBUSKIE,EWELINA,KOBIETA,4
08,LUBUSKIE,SANDRA,KOBIETA,4
08,LUBUSKIE,AGNIESZKA,KOBIETA,4
08,LUBUSKIE,FELICJA,KOBIETA,3
08,LUBUSKIE,BOGNA,KOBIETA,3
08,LUBUSKIE,OLA,KOBIETA,3
08,LUBUSKIE,MARIETTA,KOBIETA,3
08,LUBUSKIE,JADWIGA,KOBIETA,3
08,LUBUSKIE,MAYA,KOBIETA,3
08,LUBUSKIE,WANDA,KOBIETA,3
08,LUBUSKIE,PAULA,KOBIETA,3
08,LUBUSKIE,ANITA,KOBIETA,3
08,LUBUSKIE,SAMANTA,KOBIETA,3
08,LUBUSKIE,VANESSA,KOBIETA,3
08,LUBUSKIE,SABINA,KOBIETA,3
08,LUBUSKIE,STEFANIA,KOBIETA,3
08,LUBUSKIE,IZABELLA,KOBIETA,3
08,LUBUSKIE,INES,KOBIETA,3
08,LUBUSKIE,JULITA,KOBIETA,3
08,LUBUSKIE,TERESA,KOBIETA,3
08,LUBUSKIE,ARINA,KOBIETA,3
08,LUBUSKIE,ALISA,KOBIETA,3
08,LUBUSKIE,KONSTANCJA,KOBIETA,3
08,LUBUSKIE,LILI,KOBIETA,3
08,LUBUSKIE,ADELA,KOBIETA,3
08,LUBUSKIE,PAMELA,KOBIETA,3
08,LUBUSKIE,NAOMI,KOBIETA,2
08,LUBUSKIE,ELŻBIETA,KOBIETA,2
08,LUBUSKIE,OTYLIA,KOBIETA,2
08,LUBUSKIE,EMILY,KOBIETA,2
08,LUBUSKIE,VERONIKA,KOBIETA,2
08,LUBUSKIE,IRENA,KOBIETA,2
08,LUBUSKIE,VICTORIA,KOBIETA,2
08,LUBUSKIE,JASMINA,KOBIETA,2
08,LUBUSKIE,OKTAWIA,KOBIETA,2
08,LUBUSKIE,ELLA,KOBIETA,2
08,LUBUSKIE,JÓZEFINA,KOBIETA,2
08,LUBUSKIE,KAMILA,KOBIETA,2
08,LUBUSKIE,ELIANA,KOBIETA,2
08,LUBUSKIE,ESTERA,KOBIETA,2
08,LUBUSKIE,SYLWIA,KOBIETA,2
08,LUBUSKIE,TAMARA,KOBIETA,2
08,LUBUSKIE,IRMINA,KOBIETA,2
08,LUBUSKIE,KIARA,KOBIETA,2
08,LUBUSKIE,EMMA,KOBIETA,2
08,LUBUSKIE,JOLANTA,KOBIETA,2
08,LUBUSKIE,EVA,KOBIETA,2
08,LUBUSKIE,ADRIANA,KOBIETA,2
08,LUBUSKIE,NIKOLETTA,KOBIETA,2
08,LUBUSKIE,AMANDA,KOBIETA,2
08,LUBUSKIE,MARIIA,KOBIETA,2
08,LUBUSKIE,KATIA,KOBIETA,2
08,LUBUSKIE,FAUSTYNA,KOBIETA,2
08,LUBUSKIE,ALINA,KOBIETA,2
08,LUBUSKIE,IDALIA,KOBIETA,2
08,LUBUSKIE,JULIANNA,KOBIETA,2
08,LUBUSKIE,MONIKA,KOBIETA,2
08,LUBUSKIE,GRETA,KOBIETA,2
08,LUBUSKIE,ARIANA,KOBIETA,2
08,LUBUSKIE,MARCJANNA,KOBIETA,2
10,ŁÓDZKIE,JULIA,KOBIETA,456
10,ŁÓDZKIE,HANNA,KOBIETA,443
10,ŁÓDZKIE,MAJA,KOBIETA,428
10,ŁÓDZKIE,ZUZANNA,KOBIETA,425
10,ŁÓDZKIE,ZOFIA,KOBIETA,411
10,ŁÓDZKIE,LENA,KOBIETA,388
10,ŁÓDZKIE,ALICJA,KOBIETA,361
10,ŁÓDZKIE,MARIA,KOBIETA,323
10,ŁÓDZKIE,OLIWIA,KOBIETA,321
10,ŁÓDZKIE,LAURA,KOBIETA,303
10,ŁÓDZKIE,AMELIA,KOBIETA,261
10,ŁÓDZKIE,POLA,KOBIETA,256
10,ŁÓDZKIE,ANTONINA,KOBIETA,243
10,ŁÓDZKIE,IGA,KOBIETA,227
10,ŁÓDZKIE,WIKTORIA,KOBIETA,224
10,ŁÓDZKIE,MARCELINA,KOBIETA,217
10,ŁÓDZKIE,NATALIA,KOBIETA,185
10,ŁÓDZKIE,LILIANA,KOBIETA,179
10,ŁÓDZKIE,ALEKSANDRA,KOBIETA,166
10,ŁÓDZKIE,KORNELIA,KOBIETA,159
10,ŁÓDZKIE,BLANKA,KOBIETA,152
10,ŁÓDZKIE,NELA,KOBIETA,151
10,ŁÓDZKIE,NADIA,KOBIETA,145
10,ŁÓDZKIE,HELENA,KOBIETA,144
10,ŁÓDZKIE,JAGODA,KOBIETA,142
10,ŁÓDZKIE,MICHALINA,KOBIETA,142
10,ŁÓDZKIE,KLARA,KOBIETA,139
10,ŁÓDZKIE,NIKOLA,KOBIETA,123
10,ŁÓDZKIE,GABRIELA,KOBIETA,119
10,ŁÓDZKIE,EMILIA,KOBIETA,115
10,ŁÓDZKIE,ANNA,KOBIETA,111
10,ŁÓDZKIE,BARBARA,KOBIETA,100
10,ŁÓDZKIE,WERONIKA,KOBIETA,95
10,ŁÓDZKIE,KAJA,KOBIETA,94
10,ŁÓDZKIE,ŁUCJA,KOBIETA,88
10,ŁÓDZKIE,MARTYNA,KOBIETA,72
10,ŁÓDZKIE,NINA,KOBIETA,68
10,ŁÓDZKIE,ANASTAZJA,KOBIETA,67
10,ŁÓDZKIE,MIA,KOBIETA,60
10,ŁÓDZKIE,ADRIANNA,KOBIETA,60
10,ŁÓDZKIE,MILENA,KOBIETA,60
10,ŁÓDZKIE,ROZALIA,KOBIETA,57
10,ŁÓDZKIE,LILIANNA,KOBIETA,57
10,ŁÓDZKIE,KALINA,KOBIETA,54
10,ŁÓDZKIE,ANIELA,KOBIETA,54
10,ŁÓDZKIE,AGATA,KOBIETA,50
10,ŁÓDZKIE,MAGDALENA,KOBIETA,47
10,ŁÓDZKIE,RÓŻA,KOBIETA,45
10,ŁÓDZKIE,MATYLDA,KOBIETA,43
10,ŁÓDZKIE,JOANNA,KOBIETA,43
10,ŁÓDZKIE,BIANKA,KOBIETA,42
10,ŁÓDZKIE,KINGA,KOBIETA,42
10,ŁÓDZKIE,KAROLINA,KOBIETA,42
10,ŁÓDZKIE,SARA,KOBIETA,42
10,ŁÓDZKIE,LIWIA,KOBIETA,41
10,ŁÓDZKIE,GAJA,KOBIETA,40
10,ŁÓDZKIE,KLAUDIA,KOBIETA,36
10,ŁÓDZKIE,MAŁGORZATA,KOBIETA,36
10,ŁÓDZKIE,PATRYCJA,KOBIETA,34
10,ŁÓDZKIE,ELIZA,KOBIETA,34
10,ŁÓDZKIE,IZABELA,KOBIETA,33
10,ŁÓDZKIE,MARIANNA,KOBIETA,32
10,ŁÓDZKIE,PAULINA,KOBIETA,29
10,ŁÓDZKIE,LIDIA,KOBIETA,29
10,ŁÓDZKIE,AURELIA,KOBIETA,28
10,ŁÓDZKIE,MARIKA,KOBIETA,27
10,ŁÓDZKIE,APOLONIA,KOBIETA,27
10,ŁÓDZKIE,ZOJA,KOBIETA,26
10,ŁÓDZKIE,MARTA,KOBIETA,26
10,ŁÓDZKIE,KATARZYNA,KOBIETA,25
10,ŁÓDZKIE,EWA,KOBIETA,23
10,ŁÓDZKIE,MELANIA,KOBIETA,22
10,ŁÓDZKIE,ADA,KOBIETA,22
10,ŁÓDZKIE,URSZULA,KOBIETA,22
10,ŁÓDZKIE,DOROTA,KOBIETA,22
10,ŁÓDZKIE,MALWINA,KOBIETA,21
10,ŁÓDZKIE,DOMINIKA,KOBIETA,20
10,ŁÓDZKIE,JAGNA,KOBIETA,20
10,ŁÓDZKIE,IDA,KOBIETA,20
10,ŁÓDZKIE,WANDA,KOBIETA,18
10,ŁÓDZKIE,DARIA,KOBIETA,16
10,ŁÓDZKIE,ELENA,KOBIETA,15
10,ŁÓDZKIE,JUSTYNA,KOBIETA,15
10,ŁÓDZKIE,INGA,KOBIETA,15
10,ŁÓDZKIE,OLGA,KOBIETA,15
10,ŁÓDZKIE,OLIVIA,KOBIETA,15
10,ŁÓDZKIE,KAMILA,KOBIETA,14
10,ŁÓDZKIE,DIANA,KOBIETA,14
10,ŁÓDZKIE,SONIA,KOBIETA,14
10,ŁÓDZKIE,JOWITA,KOBIETA,14
10,ŁÓDZKIE,TOLA,KOBIETA,14
